MMC Company ID,Account / Practice,Assigned PL,Tier,Wave,Practice Type,Referral Evidence Band,2026 Spine Patients,2026 Total B2B Patients,Known Referring Providers (2026 referral match),Linked People (MMC),Payer Class (heuristic),Payer Detail,Payer Basis / Status,Payer Line for PL,Visit Message
34c6f1a1-2ced-469c-a53e-e688da73712f,BEST MEDICAL CENTER,Jasmine,Prospect,Wave 2,PCP,Visit / Prospect,0,0,,1,COMM-LIKELY,PCP — commercial/Medicare-likely; confirm HMO share (BCN/HAP/McLaren/Priority HMO need PCP referral — we handle that),Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: your patients with back or neck pain get seen the same week — imaging, conservative care, interventional and surgical under one roof, and we handle HMO referral paperwork with your staff. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
b6360502-f09b-4a86-a894-4bf7c93c89d7,Bingham Medical Center,Jasmine,Prospect,Wave 2,PCP,Visit / Prospect,0,0,,6,COMM-LIKELY,PCP — commercial/Medicare-likely; confirm HMO share (BCN/HAP/McLaren/Priority HMO need PCP referral — we handle that),Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: your patients with back or neck pain get seen the same week — imaging, conservative care, interventional and surgical under one roof, and we handle HMO referral paperwork with your staff. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
24d003db-fb8e-4e51-adb0-77b396eef5de,"CHILD AND ADOLESCENT CENTER, PC",Jasmine,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,5,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
b2d22607-bdd2-4f7e-a58d-316f80c17f40,Concentra Urgent Care - Southfield,Jasmine,Prospect,Wave 2,Urgent Care,Visit / Prospect,0,0,,1,MIXED-WALKIN,Walk-in panel — mixed payers; qualified with intake screening,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: walk-in mix — intake screens each referral; commercial/Medicare flow same-week.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: an acute back/neck pathway: your discharge sheet can book a spine evaluation the same week — one number, we take it from there. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
c8be9bcd-087a-4081-93c4-84fb80a7d1d1,Concentra Urgent Care- Novi,Jasmine,Prospect,Wave 2,Urgent Care,Visit / Prospect,0,0,,2,MIXED-WALKIN,Walk-in panel — mixed payers; qualified with intake screening,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: walk-in mix — intake screens each referral; commercial/Medicare flow same-week.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: an acute back/neck pathway: your discharge sheet can book a spine evaluation the same week — one number, we take it from there. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
9f05c66c-699d-4a43-9c7c-5d261dd9aaf8,Dearborn Family Doctors,Jasmine,Prospect,Wave 2,PCP,Visit / Prospect,0,0,,2,COMM-LIKELY,PCP — commercial/Medicare-likely; confirm HMO share (BCN/HAP/McLaren/Priority HMO need PCP referral — we handle that),Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: your patients with back or neck pain get seen the same week — imaging, conservative care, interventional and surgical under one roof, and we handle HMO referral paperwork with your staff. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
2ced9a88-b51d-4a54-a212-063491259282,"DEARBORN HEALTHCARE, PC",Jasmine,Prospect,Wave 2,PCP,Visit / Prospect,0,0,,2,COMM-LIKELY,PCP — commercial/Medicare-likely; confirm HMO share (BCN/HAP/McLaren/Priority HMO need PCP referral — we handle that),Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: your patients with back or neck pain get seen the same week — imaging, conservative care, interventional and surgical under one roof, and we handle HMO referral paperwork with your staff. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
e88886fb-60ef-4d4e-8d44-578baf30fd25,DOWN RIVER MEDICAL GROUP,Jasmine,Prospect,Wave 2,PCP,Visit / Prospect,0,0,,8,COMM-LIKELY,PCP — commercial/Medicare-likely; confirm HMO share (BCN/HAP/McLaren/Priority HMO need PCP referral — we handle that),Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: your patients with back or neck pain get seen the same week — imaging, conservative care, interventional and surgical under one roof, and we handle HMO referral paperwork with your staff. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
3dc9219b-6054-4041-8509-f443b1f44add,"DOWNRIVER INTERNAL MEDICINE, PC",Jasmine,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,3,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
e46c966d-2122-4c15-9289-606148887327,EASTPOINTE URGENT CARE,Jasmine,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,1,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
df6c9c10-8955-4ae0-95a3-7f14af6366cc,EPIC - Eastponte,Jasmine,Prospect,Wave 2,Urgent Care,Visit / Prospect,0,0,,3,MIXED-WALKIN,Walk-in panel — mixed payers; qualified with intake screening,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: walk-in mix — intake screens each referral; commercial/Medicare flow same-week.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: an acute back/neck pathway: your discharge sheet can book a spine evaluation the same week — one number, we take it from there. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
afda3784-64a9-4997-bf11-96cff8e40ef6,Ethos Physical Therapy,Jasmine,Prospect,Wave 2,PT,Visit / Prospect,0,0,,4,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for patients whose progress stalls, a spine consult with imaging same-week — then straight back to your plan of care with clear notes. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
4b035e24-272d-49e7-9bce-cd8929fbcb0a,Evolve Medical - Dearborn,Jasmine,Prospect,Wave 2,PCP,Visit / Prospect,0,0,,1,COMM-LIKELY,PCP — commercial/Medicare-likely; confirm HMO share (BCN/HAP/McLaren/Priority HMO need PCP referral — we handle that),Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: your patients with back or neck pain get seen the same week — imaging, conservative care, interventional and surgical under one roof, and we handle HMO referral paperwork with your staff. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
84576296-8aed-482f-b425-73ec3d220d21,"FAMILY HEALTH, PC",Jasmine,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,6,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
c86d4c75-6c14-46b0-aa13-6b4f929dad66,Fayda Zakaria MD Family Medicine,Jasmine,Prospect,Wave 2,PCP,Visit / Prospect,0,0,,2,COMM-LIKELY,PCP — commercial/Medicare-likely; confirm HMO share (BCN/HAP/McLaren/Priority HMO need PCP referral — we handle that),Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: your patients with back or neck pain get seen the same week — imaging, conservative care, interventional and surgical under one roof, and we handle HMO referral paperwork with your staff. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
83e31e93-d44f-45e6-884d-0e69e15a6b31,Garden City urgent care/primary care,Jasmine,Prospect,Wave 2,Urgent Care,Visit / Prospect,0,0,,2,MIXED-WALKIN,Walk-in panel — mixed payers; qualified with intake screening,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: walk-in mix — intake screens each referral; commercial/Medicare flow same-week.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: an acute back/neck pathway: your discharge sheet can book a spine evaluation the same week — one number, we take it from there. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
b6ddaa21-a950-4bdc-bf4e-2fa4a1e3ea3e,Gingell Chiropractic,Jasmine,Prospect,Wave 2,Chiropractor,Visit / Prospect,0,0,,1,COMM-WCPI,Chiro — commercial + WC/PI mix (QUALIFIED); screen auto/WC liens,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial + auto/WC liens welcome; screen Medicaid share.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: co-management for patients who plateau — imaging access, interventional options, surgical consults when warranted, and every patient returns to your care plan with notes. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
